sample_id,group_id,annotation_id,image_path,mask_path,leaf_mask_path,image_materialization,label,labels_in_json,image_width,image_height,lesion_pixels,leaf_pixels_heuristic,lesion_fraction_image,lesion_fraction_heuristic_leaf,early_blight_pixels,late_blight_pixels,bacterial_spot_pixels,shape_count,status,split
1abfbe87-b6e5-4da0-85e9-13980c67fd03___GCREC_Bact.Sp 3295,1abfbe87-b6e5-4da0-85e9-13980c67fd03,1abfbe87-b6e5-4da0-85e9-13980c67fd03___GCREC_Bact.Sp 3295,artifacts/data/mc_unet/images/1abfbe87-b6e5-4da0-85e9-13980c67fd03___GCREC_Bact.Sp 3295.jpg,artifacts/data/mc_unet/masks/1abfbe87-b6e5-4da0-85e9-13980c67fd03___GCREC_Bact.Sp 3295.png,artifacts/data/mc_unet/leaf_masks_heuristic/1abfbe87-b6e5-4da0-85e9-13980c67fd03___GCREC_Bact.Sp 3295.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,6117,65536,0.0933380126953125,0.0933380126953125,0,0,6117,1,ok,train
1ac4f6ea-d2d0-4b94-93f0-788a5e92fe90___GHLB2 Leaf 8707,1ac4f6ea-d2d0-4b94-93f0-788a5e92fe90,1ac4f6ea-d2d0-4b94-93f0-788a5e92fe90___GHLB2 Leaf 8707,artifacts/data/mc_unet/images/1ac4f6ea-d2d0-4b94-93f0-788a5e92fe90___GHLB2 Leaf 8707.jpg,artifacts/data/mc_unet/masks/1ac4f6ea-d2d0-4b94-93f0-788a5e92fe90___GHLB2 Leaf 8707.png,artifacts/data/mc_unet/leaf_masks_heuristic/1ac4f6ea-d2d0-4b94-93f0-788a5e92fe90___GHLB2 Leaf 8707.png,source_jpg,late_blight,Tomato_Late_blight,256,256,4988,65536,0.07611083984375,0.07611083984375,0,4988,0,2,ok,train
1ac4f6ea-d2d0-4b94-93f0-788a5e92fe90___GHLB2 Leaf 8707_flipLR,1ac4f6ea-d2d0-4b94-93f0-788a5e92fe90,1ac4f6ea-d2d0-4b94-93f0-788a5e92fe90___GHLB2 Leaf 8707_flipLR,artifacts/data/mc_unet/images/1ac4f6ea-d2d0-4b94-93f0-788a5e92fe90___GHLB2 Leaf 8707_flipLR.jpg,artifacts/data/mc_unet/masks/1ac4f6ea-d2d0-4b94-93f0-788a5e92fe90___GHLB2 Leaf 8707_flipLR.png,artifacts/data/mc_unet/leaf_masks_heuristic/1ac4f6ea-d2d0-4b94-93f0-788a5e92fe90___GHLB2 Leaf 8707_flipLR.png,source_jpg,late_blight,Tomato_Late_blight,256,256,4622,65536,0.070526123046875,0.070526123046875,0,4622,0,2,ok,train
1ac8d300-077c-43dc-8685-83ac695e07b4___GCREC_Bact.Sp 3672,1ac8d300-077c-43dc-8685-83ac695e07b4,1ac8d300-077c-43dc-8685-83ac695e07b4___GCREC_Bact.Sp 3672,artifacts/data/mc_unet/images/1ac8d300-077c-43dc-8685-83ac695e07b4___GCREC_Bact.Sp 3672.jpg,artifacts/data/mc_unet/masks/1ac8d300-077c-43dc-8685-83ac695e07b4___GCREC_Bact.Sp 3672.png,artifacts/data/mc_unet/leaf_masks_heuristic/1ac8d300-077c-43dc-8685-83ac695e07b4___GCREC_Bact.Sp 3672.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,6850,65536,0.104522705078125,0.104522705078125,0,0,6850,5,ok,val
1addf690-441a-40c5-b1e7-c618a8af1f40___GCREC_Bact.Sp 3744,1addf690-441a-40c5-b1e7-c618a8af1f40,1addf690-441a-40c5-b1e7-c618a8af1f40___GCREC_Bact.Sp 3744,artifacts/data/mc_unet/images/1addf690-441a-40c5-b1e7-c618a8af1f40___GCREC_Bact.Sp 3744.jpg,artifacts/data/mc_unet/masks/1addf690-441a-40c5-b1e7-c618a8af1f40___GCREC_Bact.Sp 3744.png,artifacts/data/mc_unet/leaf_masks_heuristic/1addf690-441a-40c5-b1e7-c618a8af1f40___GCREC_Bact.Sp 3744.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,510,65536,0.007781982421875,0.007781982421875,0,0,510,3,ok,train
1ade5ae9-2b62-4d53-86ae-fee9d3d9a7e9___UF.GRC_BS_Lab Leaf 0777,1ade5ae9-2b62-4d53-86ae-fee9d3d9a7e9,1ade5ae9-2b62-4d53-86ae-fee9d3d9a7e9___UF.GRC_BS_Lab Leaf 0777,artifacts/data/mc_unet/images/1ade5ae9-2b62-4d53-86ae-fee9d3d9a7e9___UF.GRC_BS_Lab Leaf 0777.jpg,artifacts/data/mc_unet/masks/1ade5ae9-2b62-4d53-86ae-fee9d3d9a7e9___UF.GRC_BS_Lab Leaf 0777.png,artifacts/data/mc_unet/leaf_masks_heuristic/1ade5ae9-2b62-4d53-86ae-fee9d3d9a7e9___UF.GRC_BS_Lab Leaf 0777.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,7769,65536,0.1185455322265625,0.1185455322265625,0,0,7769,4,ok,val
1aeee055-1c5f-4aab-a4af-bfe860f7dc46___GCREC_Bact.Sp 3034,1aeee055-1c5f-4aab-a4af-bfe860f7dc46,1aeee055-1c5f-4aab-a4af-bfe860f7dc46___GCREC_Bact.Sp 3034,artifacts/data/mc_unet/images/1aeee055-1c5f-4aab-a4af-bfe860f7dc46___GCREC_Bact.Sp 3034.jpg,artifacts/data/mc_unet/masks/1aeee055-1c5f-4aab-a4af-bfe860f7dc46___GCREC_Bact.Sp 3034.png,artifacts/data/mc_unet/leaf_masks_heuristic/1aeee055-1c5f-4aab-a4af-bfe860f7dc46___GCREC_Bact.Sp 3034.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,3159,65536,0.0482025146484375,0.0482025146484375,0,0,3159,4,ok,train
1af98b62-adaf-43d0-b4eb-83ab3f1ee084___RS_Late.B 4908,1af98b62-adaf-43d0-b4eb-83ab3f1ee084,1af98b62-adaf-43d0-b4eb-83ab3f1ee084___RS_Late.B 4908,artifacts/data/mc_unet/images/1af98b62-adaf-43d0-b4eb-83ab3f1ee084___RS_Late.B 4908.jpg,artifacts/data/mc_unet/masks/1af98b62-adaf-43d0-b4eb-83ab3f1ee084___RS_Late.B 4908.png,artifacts/data/mc_unet/leaf_masks_heuristic/1af98b62-adaf-43d0-b4eb-83ab3f1ee084___RS_Late.B 4908.png,source_jpg,late_blight,Tomato_Late_blight,256,256,301,65536,0.0045928955078125,0.0045928955078125,0,301,0,1,ok,train
1af98b62-adaf-43d0-b4eb-83ab3f1ee084___RS_Late.B 4908_flipLR,1af98b62-adaf-43d0-b4eb-83ab3f1ee084,1af98b62-adaf-43d0-b4eb-83ab3f1ee084___RS_Late.B 4908_flipLR,artifacts/data/mc_unet/images/1af98b62-adaf-43d0-b4eb-83ab3f1ee084___RS_Late.B 4908_flipLR.jpg,artifacts/data/mc_unet/masks/1af98b62-adaf-43d0-b4eb-83ab3f1ee084___RS_Late.B 4908_flipLR.png,artifacts/data/mc_unet/leaf_masks_heuristic/1af98b62-adaf-43d0-b4eb-83ab3f1ee084___RS_Late.B 4908_flipLR.png,source_jpg,late_blight,Tomato_Late_blight,256,256,282,65536,0.004302978515625,0.004302978515625,0,282,0,1,ok,train
1afcd540-c746-4c02-8611-686ec35caaf5___GCREC_Bact.Sp 5654,1afcd540-c746-4c02-8611-686ec35caaf5,1afcd540-c746-4c02-8611-686ec35caaf5___GCREC_Bact.Sp 5654,artifacts/data/mc_unet/images/1afcd540-c746-4c02-8611-686ec35caaf5___GCREC_Bact.Sp 5654.jpg,artifacts/data/mc_unet/masks/1afcd540-c746-4c02-8611-686ec35caaf5___GCREC_Bact.Sp 5654.png,artifacts/data/mc_unet/leaf_masks_heuristic/1afcd540-c746-4c02-8611-686ec35caaf5___GCREC_Bact.Sp 5654.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,21471,65536,0.3276214599609375,0.3276214599609375,0,0,21471,2,ok,val
1b212ad6-e65a-4467-bfd1-9f9139070d33___GHLB2 Leaf 8609,1b212ad6-e65a-4467-bfd1-9f9139070d33,1b212ad6-e65a-4467-bfd1-9f9139070d33___GHLB2 Leaf 8609,artifacts/data/mc_unet/images/1b212ad6-e65a-4467-bfd1-9f9139070d33___GHLB2 Leaf 8609.jpg,artifacts/data/mc_unet/masks/1b212ad6-e65a-4467-bfd1-9f9139070d33___GHLB2 Leaf 8609.png,artifacts/data/mc_unet/leaf_masks_heuristic/1b212ad6-e65a-4467-bfd1-9f9139070d33___GHLB2 Leaf 8609.png,source_jpg,late_blight,Tomato_Late_blight,256,256,3804,65536,0.05804443359375,0.05804443359375,0,3804,0,1,ok,test
1b212ad6-e65a-4467-bfd1-9f9139070d33___GHLB2 Leaf 8609_flipLR,1b212ad6-e65a-4467-bfd1-9f9139070d33,1b212ad6-e65a-4467-bfd1-9f9139070d33___GHLB2 Leaf 8609_flipLR,artifacts/data/mc_unet/images/1b212ad6-e65a-4467-bfd1-9f9139070d33___GHLB2 Leaf 8609_flipLR.jpg,artifacts/data/mc_unet/masks/1b212ad6-e65a-4467-bfd1-9f9139070d33___GHLB2 Leaf 8609_flipLR.png,artifacts/data/mc_unet/leaf_masks_heuristic/1b212ad6-e65a-4467-bfd1-9f9139070d33___GHLB2 Leaf 8609_flipLR.png,source_jpg,late_blight,Tomato_Late_blight,256,256,4215,65536,0.0643157958984375,0.0643157958984375,0,4215,0,1,ok,test
1b2756ef-4fa0-410a-8fe5-a8b699d3553e___GHLB2 Leaf 156.2_flipLR,1b2756ef-4fa0-410a-8fe5-a8b699d3553e,1b2756ef-4fa0-410a-8fe5-a8b699d3553e___GHLB2 Leaf 156.2_flipLR,artifacts/data/mc_unet/images/1b2756ef-4fa0-410a-8fe5-a8b699d3553e___GHLB2 Leaf 156.2_flipLR.jpg,artifacts/data/mc_unet/masks/1b2756ef-4fa0-410a-8fe5-a8b699d3553e___GHLB2 Leaf 156.2_flipLR.png,artifacts/data/mc_unet/leaf_masks_heuristic/1b2756ef-4fa0-410a-8fe5-a8b699d3553e___GHLB2 Leaf 156.2_flipLR.png,source_jpg,late_blight,Tomato_Late_blight,256,256,4893,65536,0.0746612548828125,0.0746612548828125,0,4893,0,1,ok,train
1b36d656-ee17-43a1-8f47-0d163c69f754___RS_Late.B 5605,1b36d656-ee17-43a1-8f47-0d163c69f754,1b36d656-ee17-43a1-8f47-0d163c69f754___RS_Late.B 5605,artifacts/data/mc_unet/images/1b36d656-ee17-43a1-8f47-0d163c69f754___RS_Late.B 5605.jpg,artifacts/data/mc_unet/masks/1b36d656-ee17-43a1-8f47-0d163c69f754___RS_Late.B 5605.png,artifacts/data/mc_unet/leaf_masks_heuristic/1b36d656-ee17-43a1-8f47-0d163c69f754___RS_Late.B 5605.png,source_jpg,late_blight,Tomato_Late_blight,256,256,2747,65536,0.0419158935546875,0.0419158935546875,0,2747,0,2,ok,train
1b36d656-ee17-43a1-8f47-0d163c69f754___RS_Late.B 5605_flipLR,1b36d656-ee17-43a1-8f47-0d163c69f754,1b36d656-ee17-43a1-8f47-0d163c69f754___RS_Late.B 5605_flipLR,artifacts/data/mc_unet/images/1b36d656-ee17-43a1-8f47-0d163c69f754___RS_Late.B 5605_flipLR.jpg,artifacts/data/mc_unet/masks/1b36d656-ee17-43a1-8f47-0d163c69f754___RS_Late.B 5605_flipLR.png,artifacts/data/mc_unet/leaf_masks_heuristic/1b36d656-ee17-43a1-8f47-0d163c69f754___RS_Late.B 5605_flipLR.png,source_jpg,late_blight,Tomato_Late_blight,256,256,2611,65536,0.0398406982421875,0.0398406982421875,0,2611,0,2,ok,train
1b3ccbf3-c1e1-476e-b34a-6af0a6fbb349___GCREC_Bact.Sp 3735,1b3ccbf3-c1e1-476e-b34a-6af0a6fbb349,1b3ccbf3-c1e1-476e-b34a-6af0a6fbb349___GCREC_Bact.Sp 3735,artifacts/data/mc_unet/images/1b3ccbf3-c1e1-476e-b34a-6af0a6fbb349___GCREC_Bact.Sp 3735.jpg,artifacts/data/mc_unet/masks/1b3ccbf3-c1e1-476e-b34a-6af0a6fbb349___GCREC_Bact.Sp 3735.png,artifacts/data/mc_unet/leaf_masks_heuristic/1b3ccbf3-c1e1-476e-b34a-6af0a6fbb349___GCREC_Bact.Sp 3735.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,249,65536,0.0037994384765625,0.0037994384765625,0,0,249,1,ok,train
1b5ec98a-5be3-408c-8d8c-e3042f68e225___RS_Late.B 5016,1b5ec98a-5be3-408c-8d8c-e3042f68e225,1b5ec98a-5be3-408c-8d8c-e3042f68e225___RS_Late.B 5016,artifacts/data/mc_unet/images/1b5ec98a-5be3-408c-8d8c-e3042f68e225___RS_Late.B 5016.jpg,artifacts/data/mc_unet/masks/1b5ec98a-5be3-408c-8d8c-e3042f68e225___RS_Late.B 5016.png,artifacts/data/mc_unet/leaf_masks_heuristic/1b5ec98a-5be3-408c-8d8c-e3042f68e225___RS_Late.B 5016.png,source_jpg,late_blight,Tomato_Late_blight,256,256,1940,65536,0.02960205078125,0.02960205078125,0,1940,0,3,ok,train
1b5ec98a-5be3-408c-8d8c-e3042f68e225___RS_Late.B 5016_flipLR,1b5ec98a-5be3-408c-8d8c-e3042f68e225,1b5ec98a-5be3-408c-8d8c-e3042f68e225___RS_Late.B 5016_flipLR,artifacts/data/mc_unet/images/1b5ec98a-5be3-408c-8d8c-e3042f68e225___RS_Late.B 5016_flipLR.jpg,artifacts/data/mc_unet/masks/1b5ec98a-5be3-408c-8d8c-e3042f68e225___RS_Late.B 5016_flipLR.png,artifacts/data/mc_unet/leaf_masks_heuristic/1b5ec98a-5be3-408c-8d8c-e3042f68e225___RS_Late.B 5016_flipLR.png,source_jpg,late_blight,Tomato_Late_blight,256,256,1870,65536,0.028533935546875,0.028533935546875,0,1870,0,3,ok,train
1b7d11ff-e94c-45cb-9ef2-6430f989e90e___GHLB2 Leaf 120.1_flipLR,1b7d11ff-e94c-45cb-9ef2-6430f989e90e,1b7d11ff-e94c-45cb-9ef2-6430f989e90e___GHLB2 Leaf 120.1_flipLR,artifacts/data/mc_unet/images/1b7d11ff-e94c-45cb-9ef2-6430f989e90e___GHLB2 Leaf 120.1_flipLR.jpg,artifacts/data/mc_unet/masks/1b7d11ff-e94c-45cb-9ef2-6430f989e90e___GHLB2 Leaf 120.1_flipLR.png,artifacts/data/mc_unet/leaf_masks_heuristic/1b7d11ff-e94c-45cb-9ef2-6430f989e90e___GHLB2 Leaf 120.1_flipLR.png,source_jpg,late_blight,Tomato_Late_blight,256,256,22228,65536,0.33917236328125,0.33917236328125,0,22228,0,1,ok,train
1ba00fc3-a45b-4d23-94da-5e090ba7f3d3___RS_Late.B 6403,1ba00fc3-a45b-4d23-94da-5e090ba7f3d3,1ba00fc3-a45b-4d23-94da-5e090ba7f3d3___RS_Late.B 6403,artifacts/data/mc_unet/images/1ba00fc3-a45b-4d23-94da-5e090ba7f3d3___RS_Late.B 6403.jpg,artifacts/data/mc_unet/masks/1ba00fc3-a45b-4d23-94da-5e090ba7f3d3___RS_Late.B 6403.png,artifacts/data/mc_unet/leaf_masks_heuristic/1ba00fc3-a45b-4d23-94da-5e090ba7f3d3___RS_Late.B 6403.png,source_jpg,late_blight,Tomato_Late_blight,256,256,3294,65536,0.050262451171875,0.050262451171875,0,3294,0,1,ok,train
1ba00fc3-a45b-4d23-94da-5e090ba7f3d3___RS_Late.B 6403_flipLR,1ba00fc3-a45b-4d23-94da-5e090ba7f3d3,1ba00fc3-a45b-4d23-94da-5e090ba7f3d3___RS_Late.B 6403_flipLR,artifacts/data/mc_unet/images/1ba00fc3-a45b-4d23-94da-5e090ba7f3d3___RS_Late.B 6403_flipLR.jpg,artifacts/data/mc_unet/masks/1ba00fc3-a45b-4d23-94da-5e090ba7f3d3___RS_Late.B 6403_flipLR.png,artifacts/data/mc_unet/leaf_masks_heuristic/1ba00fc3-a45b-4d23-94da-5e090ba7f3d3___RS_Late.B 6403_flipLR.png,source_jpg,late_blight,Tomato_Late_blight,256,256,3232,65536,0.04931640625,0.04931640625,0,3232,0,1,ok,train
1ba1b688-e5b6-4871-8e70-edbf17bef408___GCREC_Bact.Sp 6125,1ba1b688-e5b6-4871-8e70-edbf17bef408,1ba1b688-e5b6-4871-8e70-edbf17bef408___GCREC_Bact.Sp 6125,artifacts/data/mc_unet/images/1ba1b688-e5b6-4871-8e70-edbf17bef408___GCREC_Bact.Sp 6125.jpg,artifacts/data/mc_unet/masks/1ba1b688-e5b6-4871-8e70-edbf17bef408___GCREC_Bact.Sp 6125.png,artifacts/data/mc_unet/leaf_masks_heuristic/1ba1b688-e5b6-4871-8e70-edbf17bef408___GCREC_Bact.Sp 6125.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,939,65536,0.0143280029296875,0.0143280029296875,0,0,939,1,ok,train
1ba88993-c3f8-462d-bd1b-e10819b9c96f___RS_Erly.B 8396,1ba88993-c3f8-462d-bd1b-e10819b9c96f,1ba88993-c3f8-462d-bd1b-e10819b9c96f___RS_Erly.B 8396,artifacts/data/mc_unet/images/1ba88993-c3f8-462d-bd1b-e10819b9c96f___RS_Erly.B 8396.jpg,artifacts/data/mc_unet/masks/1ba88993-c3f8-462d-bd1b-e10819b9c96f___RS_Erly.B 8396.png,artifacts/data/mc_unet/leaf_masks_heuristic/1ba88993-c3f8-462d-bd1b-e10819b9c96f___RS_Erly.B 8396.png,source_jpg,early_blight,Tomato_Early_blight,256,256,31608,65536,0.4822998046875,0.4822998046875,31608,0,0,3,ok,train
1ba9a636-a673-45bc-b515-4fe6848f271e___RS_Erly.B 9605,1ba9a636-a673-45bc-b515-4fe6848f271e,1ba9a636-a673-45bc-b515-4fe6848f271e___RS_Erly.B 9605,artifacts/data/mc_unet/images/1ba9a636-a673-45bc-b515-4fe6848f271e___RS_Erly.B 9605.jpg,artifacts/data/mc_unet/masks/1ba9a636-a673-45bc-b515-4fe6848f271e___RS_Erly.B 9605.png,artifacts/data/mc_unet/leaf_masks_heuristic/1ba9a636-a673-45bc-b515-4fe6848f271e___RS_Erly.B 9605.png,source_jpg,early_blight,Tomato_Early_blight,256,256,17771,65536,0.2711639404296875,0.2711639404296875,17771,0,0,3,ok,train
1bb0101c-d0a4-41a5-85b9-6e8634d01a36___RS_Erly.B 9585,1bb0101c-d0a4-41a5-85b9-6e8634d01a36,1bb0101c-d0a4-41a5-85b9-6e8634d01a36___RS_Erly.B 9585,artifacts/data/mc_unet/images/1bb0101c-d0a4-41a5-85b9-6e8634d01a36___RS_Erly.B 9585.jpg,artifacts/data/mc_unet/masks/1bb0101c-d0a4-41a5-85b9-6e8634d01a36___RS_Erly.B 9585.png,artifacts/data/mc_unet/leaf_masks_heuristic/1bb0101c-d0a4-41a5-85b9-6e8634d01a36___RS_Erly.B 9585.png,source_jpg,early_blight,Tomato_Early_blight,256,256,2438,65536,0.037200927734375,0.037200927734375,2438,0,0,5,ok,train
1bdb9ab4-1a7a-449a-b848-c446d7615d42___RS_Erly.B 8443,1bdb9ab4-1a7a-449a-b848-c446d7615d42,1bdb9ab4-1a7a-449a-b848-c446d7615d42___RS_Erly.B 8443,artifacts/data/mc_unet/images/1bdb9ab4-1a7a-449a-b848-c446d7615d42___RS_Erly.B 8443.jpg,artifacts/data/mc_unet/masks/1bdb9ab4-1a7a-449a-b848-c446d7615d42___RS_Erly.B 8443.png,artifacts/data/mc_unet/leaf_masks_heuristic/1bdb9ab4-1a7a-449a-b848-c446d7615d42___RS_Erly.B 8443.png,source_jpg,early_blight,Tomato_Early_blight,256,256,1929,65536,0.0294342041015625,0.0294342041015625,1929,0,0,6,ok,train
1bddab06-9fb8-4727-8ea8-98e02a2fb178___GCREC_Bact.Sp 3237,1bddab06-9fb8-4727-8ea8-98e02a2fb178,1bddab06-9fb8-4727-8ea8-98e02a2fb178___GCREC_Bact.Sp 3237,artifacts/data/mc_unet/images/1bddab06-9fb8-4727-8ea8-98e02a2fb178___GCREC_Bact.Sp 3237.jpg,artifacts/data/mc_unet/masks/1bddab06-9fb8-4727-8ea8-98e02a2fb178___GCREC_Bact.Sp 3237.png,artifacts/data/mc_unet/leaf_masks_heuristic/1bddab06-9fb8-4727-8ea8-98e02a2fb178___GCREC_Bact.Sp 3237.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,983,65536,0.0149993896484375,0.0149993896484375,0,0,983,3,ok,val
1bfdc27c-5d3b-4b96-a835-86a09fe407de___GCREC_Bact.Sp 6266,1bfdc27c-5d3b-4b96-a835-86a09fe407de,1bfdc27c-5d3b-4b96-a835-86a09fe407de___GCREC_Bact.Sp 6266,artifacts/data/mc_unet/images/1bfdc27c-5d3b-4b96-a835-86a09fe407de___GCREC_Bact.Sp 6266.jpg,artifacts/data/mc_unet/masks/1bfdc27c-5d3b-4b96-a835-86a09fe407de___GCREC_Bact.Sp 6266.png,artifacts/data/mc_unet/leaf_masks_heuristic/1bfdc27c-5d3b-4b96-a835-86a09fe407de___GCREC_Bact.Sp 6266.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,3653,65536,0.0557403564453125,0.0557403564453125,0,0,3653,4,ok,val
1bfebfc9-3eda-4889-bdb1-75a8929a1b4f___GHLB_PS Leaf 48 Day 18,1bfebfc9-3eda-4889-bdb1-75a8929a1b4f,1bfebfc9-3eda-4889-bdb1-75a8929a1b4f___GHLB_PS Leaf 48 Day 18,artifacts/data/mc_unet/images/1bfebfc9-3eda-4889-bdb1-75a8929a1b4f___GHLB_PS Leaf 48 Day 18.jpg,artifacts/data/mc_unet/masks/1bfebfc9-3eda-4889-bdb1-75a8929a1b4f___GHLB_PS Leaf 48 Day 18.png,artifacts/data/mc_unet/leaf_masks_heuristic/1bfebfc9-3eda-4889-bdb1-75a8929a1b4f___GHLB_PS Leaf 48 Day 18.png,source_jpg,late_blight,Tomato_Late_blight,256,256,759,65536,0.0115814208984375,0.0115814208984375,0,759,0,1,ok,train
1bfebfc9-3eda-4889-bdb1-75a8929a1b4f___GHLB_PS Leaf 48 Day 18_flipLR,1bfebfc9-3eda-4889-bdb1-75a8929a1b4f,1bfebfc9-3eda-4889-bdb1-75a8929a1b4f___GHLB_PS Leaf 48 Day 18_flipLR,artifacts/data/mc_unet/images/1bfebfc9-3eda-4889-bdb1-75a8929a1b4f___GHLB_PS Leaf 48 Day 18_flipLR.jpg,artifacts/data/mc_unet/masks/1bfebfc9-3eda-4889-bdb1-75a8929a1b4f___GHLB_PS Leaf 48 Day 18_flipLR.png,artifacts/data/mc_unet/leaf_masks_heuristic/1bfebfc9-3eda-4889-bdb1-75a8929a1b4f___GHLB_PS Leaf 48 Day 18_flipLR.png,source_jpg,late_blight,Tomato_Late_blight,256,256,969,65536,0.0147857666015625,0.0147857666015625,0,969,0,1,ok,train
1bff3ab2-9e99-4d4b-ad0e-acd943324050___RS_Erly.B 6460,1bff3ab2-9e99-4d4b-ad0e-acd943324050,1bff3ab2-9e99-4d4b-ad0e-acd943324050___RS_Erly.B 6460,artifacts/data/mc_unet/images/1bff3ab2-9e99-4d4b-ad0e-acd943324050___RS_Erly.B 6460.jpg,artifacts/data/mc_unet/masks/1bff3ab2-9e99-4d4b-ad0e-acd943324050___RS_Erly.B 6460.png,artifacts/data/mc_unet/leaf_masks_heuristic/1bff3ab2-9e99-4d4b-ad0e-acd943324050___RS_Erly.B 6460.png,source_jpg,early_blight,Tomato_Early_blight,256,256,1914,65536,0.029205322265625,0.029205322265625,1914,0,0,1,ok,train
1c057b5e-9ad7-4d51-b407-c60637005a13___RS_Erly.B 7594,1c057b5e-9ad7-4d51-b407-c60637005a13,1c057b5e-9ad7-4d51-b407-c60637005a13___RS_Erly.B 7594,artifacts/data/mc_unet/images/1c057b5e-9ad7-4d51-b407-c60637005a13___RS_Erly.B 7594.jpg,artifacts/data/mc_unet/masks/1c057b5e-9ad7-4d51-b407-c60637005a13___RS_Erly.B 7594.png,artifacts/data/mc_unet/leaf_masks_heuristic/1c057b5e-9ad7-4d51-b407-c60637005a13___RS_Erly.B 7594.png,source_jpg,early_blight,Tomato_Early_blight,256,256,5854,65536,0.089324951171875,0.089324951171875,5854,0,0,1,ok,test
1c0bc46f-d72f-4826-9cb4-8879d80cac73___GHLB2 Leaf 9012,1c0bc46f-d72f-4826-9cb4-8879d80cac73,1c0bc46f-d72f-4826-9cb4-8879d80cac73___GHLB2 Leaf 9012,artifacts/data/mc_unet/images/1c0bc46f-d72f-4826-9cb4-8879d80cac73___GHLB2 Leaf 9012.jpg,artifacts/data/mc_unet/masks/1c0bc46f-d72f-4826-9cb4-8879d80cac73___GHLB2 Leaf 9012.png,artifacts/data/mc_unet/leaf_masks_heuristic/1c0bc46f-d72f-4826-9cb4-8879d80cac73___GHLB2 Leaf 9012.png,source_jpg,late_blight,Tomato_Late_blight,256,256,2091,65536,0.0319061279296875,0.0319061279296875,0,2091,0,2,ok,train
1c0bc46f-d72f-4826-9cb4-8879d80cac73___GHLB2 Leaf 9012_flipLR,1c0bc46f-d72f-4826-9cb4-8879d80cac73,1c0bc46f-d72f-4826-9cb4-8879d80cac73___GHLB2 Leaf 9012_flipLR,artifacts/data/mc_unet/images/1c0bc46f-d72f-4826-9cb4-8879d80cac73___GHLB2 Leaf 9012_flipLR.jpg,artifacts/data/mc_unet/masks/1c0bc46f-d72f-4826-9cb4-8879d80cac73___GHLB2 Leaf 9012_flipLR.png,artifacts/data/mc_unet/leaf_masks_heuristic/1c0bc46f-d72f-4826-9cb4-8879d80cac73___GHLB2 Leaf 9012_flipLR.png,source_jpg,late_blight,Tomato_Late_blight,256,256,2252,65536,0.03436279296875,0.03436279296875,0,2252,0,2,ok,train
1c213d89-a3ba-4486-ac5a-1744eb371859___GCREC_Bact.Sp 3500,1c213d89-a3ba-4486-ac5a-1744eb371859,1c213d89-a3ba-4486-ac5a-1744eb371859___GCREC_Bact.Sp 3500,artifacts/data/mc_unet/images/1c213d89-a3ba-4486-ac5a-1744eb371859___GCREC_Bact.Sp 3500.jpg,artifacts/data/mc_unet/masks/1c213d89-a3ba-4486-ac5a-1744eb371859___GCREC_Bact.Sp 3500.png,artifacts/data/mc_unet/leaf_masks_heuristic/1c213d89-a3ba-4486-ac5a-1744eb371859___GCREC_Bact.Sp 3500.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,804,65536,0.01226806640625,0.01226806640625,0,0,804,3,ok,train
1c29bc72-967e-46df-844b-467c95b298a3___RS_Erly.B 9549,1c29bc72-967e-46df-844b-467c95b298a3,1c29bc72-967e-46df-844b-467c95b298a3___RS_Erly.B 9549,artifacts/data/mc_unet/images/1c29bc72-967e-46df-844b-467c95b298a3___RS_Erly.B 9549.jpg,artifacts/data/mc_unet/masks/1c29bc72-967e-46df-844b-467c95b298a3___RS_Erly.B 9549.png,artifacts/data/mc_unet/leaf_masks_heuristic/1c29bc72-967e-46df-844b-467c95b298a3___RS_Erly.B 9549.png,source_jpg,early_blight,Tomato_Early_blight,256,256,2768,65536,0.042236328125,0.042236328125,2768,0,0,7,ok,train
1c31e2e3-e314-47a8-86fe-e7b8b9199c09___RS_Erly.B 8272,1c31e2e3-e314-47a8-86fe-e7b8b9199c09,1c31e2e3-e314-47a8-86fe-e7b8b9199c09___RS_Erly.B 8272,artifacts/data/mc_unet/images/1c31e2e3-e314-47a8-86fe-e7b8b9199c09___RS_Erly.B 8272.jpg,artifacts/data/mc_unet/masks/1c31e2e3-e314-47a8-86fe-e7b8b9199c09___RS_Erly.B 8272.png,artifacts/data/mc_unet/leaf_masks_heuristic/1c31e2e3-e314-47a8-86fe-e7b8b9199c09___RS_Erly.B 8272.png,source_jpg,early_blight,Tomato_Early_blight,256,256,6637,65536,0.1012725830078125,0.1012725830078125,6637,0,0,4,ok,train
